clip1_path,clip2_path,label
data/base_audio/clip_01841.wav,data/base_audio/clip_02277.wav,0
data/base_audio/clip_04063.wav,data/base_audio/clip_00001.wav,0
data/base_audio/clip_00822.wav,data/base_audio/clip_04245.wav,0
data/base_audio/clip_00516.wav,data/base_audio/clip_00516.wav,1
data/base_audio/clip_01469.wav,data/base_audio/clip_03578.wav,0
data/base_audio/clip_07169.wav,data/base_audio/clip_04904.wav,0
data/base_audio/clip_06825.wav,data/base_audio/clip_03583.wav,0
data/base_audio/clip_02515.wav,data/base_audio/clip_02515.wav,1
data/base_audio/clip_00720.wav,data/base_audio/clip_06524.wav,0
data/base_audio/clip_02013.wav,data/base_audio/clip_01546.wav,0
data/base_audio/clip_06074.wav,data/base_audio/clip_02643.wav,0
data/base_audio/clip_04780.wav,data/base_audio/clip_04780.wav,1
data/base_audio/clip_07692.wav,data/base_audio/clip_04502.wav,0
data/base_audio/clip_05132.wav,data/base_audio/clip_05132.wav,1
data/base_audio/clip_04643.wav,data/base_audio/clip_04643.wav,1
data/base_audio/clip_04529.wav,data/base_audio/clip_03195.wav,0
data/base_audio/clip_05939.wav,data/base_audio/clip_05404.wav,0
data/base_audio/clip_03004.wav,data/base_audio/clip_05559.wav,0
data/base_audio/clip_03706.wav,data/base_audio/clip_03706.wav,1
data/base_audio/clip_04277.wav,data/base_audio/clip_04277.wav,1
data/base_audio/clip_06474.wav,data/base_audio/clip_06474.wav,1
data/base_audio/clip_00390.wav,data/base_audio/clip_00390.wav,1
data/base_audio/clip_07188.wav,data/base_audio/clip_06582.wav,0
data/base_audio/clip_06331.wav,data/base_audio/clip_06331.wav,1
data/base_audio/clip_01930.wav,data/base_audio/clip_01930.wav,1
data/base_audio/clip_05743.wav,data/base_audio/clip_05743.wav,1
data/base_audio/clip_02070.wav,data/base_audio/clip_02070.wav,1
data/base_audio/clip_02454.wav,data/base_audio/clip_02454.wav,1
data/base_audio/clip_05637.wav,data/base_audio/clip_04716.wav,0
data/base_audio/clip_00715.wav,data/base_audio/clip_06559.wav,0
data/base_audio/clip_01958.wav,data/base_audio/clip_04823.wav,0
data/base_audio/clip_02915.wav,data/base_audio/clip_02915.wav,1
data/base_audio/clip_04921.wav,data/base_audio/clip_04921.wav,1
data/base_audio/clip_00009.wav,data/base_audio/clip_00009.wav,1
data/base_audio/clip_06404.wav,data/base_audio/clip_06404.wav,1
data/base_audio/clip_02831.wav,data/base_audio/clip_02831.wav,1
data/base_audio/clip_02903.wav,data/base_audio/clip_02903.wav,1
data/base_audio/clip_01479.wav,data/base_audio/clip_01479.wav,1
data/base_audio/clip_01727.wav,data/base_audio/clip_01727.wav,1
data/base_audio/clip_04194.wav,data/base_audio/clip_04194.wav,1
data/base_audio/clip_05565.wav,data/base_audio/clip_02735.wav,0
data/base_audio/clip_02819.wav,data/base_audio/clip_02569.wav,0
data/base_audio/clip_03466.wav,data/base_audio/clip_04078.wav,0
data/base_audio/clip_03964.wav,data/base_audio/clip_03964.wav,1
data/base_audio/clip_04947.wav,data/base_audio/clip_04947.wav,1
data/base_audio/clip_06199.wav,data/base_audio/clip_06845.wav,0
data/base_audio/clip_00614.wav,data/base_audio/clip_01762.wav,0
data/base_audio/clip_02865.wav,data/base_audio/clip_02865.wav,1
data/base_audio/clip_03743.wav,data/base_audio/clip_00324.wav,0
data/base_audio/clip_05124.wav,data/base_audio/clip_05124.wav,1
data/base_audio/clip_07523.wav,data/base_audio/clip_07523.wav,1
data/base_audio/clip_02756.wav,data/base_audio/clip_02756.wav,1
data/base_audio/clip_00889.wav,data/base_audio/clip_03344.wav,0
data/base_audio/clip_02794.wav,data/base_audio/clip_02794.wav,1
data/base_audio/clip_04582.wav,data/base_audio/clip_05046.wav,0
data/base_audio/clip_06963.wav,data/base_audio/clip_04277.wav,0
data/base_audio/clip_06129.wav,data/base_audio/clip_03073.wav,0
data/base_audio/clip_02597.wav,data/base_audio/clip_07521.wav,0
data/base_audio/clip_07749.wav,data/base_audio/clip_00193.wav,0
data/base_audio/clip_00597.wav,data/base_audio/clip_00782.wav,0
data/base_audio/clip_07272.wav,data/base_audio/clip_04609.wav,0
data/base_audio/clip_03939.wav,data/base_audio/clip_04590.wav,0
data/base_audio/clip_05187.wav,data/base_audio/clip_05187.wav,1
data/base_audio/clip_01665.wav,data/base_audio/clip_06869.wav,0
data/base_audio/clip_04762.wav,data/base_audio/clip_04762.wav,1
data/base_audio/clip_07052.wav,data/base_audio/clip_04698.wav,0
data/base_audio/clip_07165.wav,data/base_audio/clip_07165.wav,1
data/base_audio/clip_03724.wav,data/base_audio/clip_03724.wav,1
data/base_audio/clip_06477.wav,data/base_audio/clip_06590.wav,0
data/base_audio/clip_07588.wav,data/base_audio/clip_07588.wav,1
data/base_audio/clip_05180.wav,data/base_audio/clip_02582.wav,0
data/base_audio/clip_07849.wav,data/base_audio/clip_07849.wav,1
data/base_audio/clip_06933.wav,data/base_audio/clip_06593.wav,0
data/base_audio/clip_06202.wav,data/base_audio/clip_00580.wav,0
data/base_audio/clip_03473.wav,data/base_audio/clip_03473.wav,1
data/base_audio/clip_00225.wav,data/base_audio/clip_01679.wav,0
data/base_audio/clip_05319.wav,data/base_audio/clip_05319.wav,1
data/base_audio/clip_06981.wav,data/base_audio/clip_04776.wav,0
data/base_audio/clip_02631.wav,data/base_audio/clip_02631.wav,1
data/base_audio/clip_03737.wav,data/base_audio/clip_03737.wav,1
data/base_audio/clip_04333.wav,data/base_audio/clip_04922.wav,0
data/base_audio/clip_00563.wav,data/base_audio/clip_04212.wav,0
data/base_audio/clip_05052.wav,data/base_audio/clip_05963.wav,0
data/base_audio/clip_05904.wav,data/base_audio/clip_05904.wav,1
data/base_audio/clip_06102.wav,data/base_audio/clip_07805.wav,0
data/base_audio/clip_05236.wav,data/base_audio/clip_05236.wav,1
data/base_audio/clip_06618.wav,data/base_audio/clip_04813.wav,0
data/base_audio/clip_01245.wav,data/base_audio/clip_04760.wav,0
data/base_audio/clip_06893.wav,data/base_audio/clip_06893.wav,1
data/base_audio/clip_07160.wav,data/base_audio/clip_07160.wav,1
data/base_audio/clip_06631.wav,data/base_audio/clip_06631.wav,1
data/base_audio/clip_00212.wav,data/base_audio/clip_03744.wav,0
data/base_audio/clip_04916.wav,data/base_audio/clip_04916.wav,1
data/base_audio/clip_00861.wav,data/base_audio/clip_00861.wav,1
data/base_audio/clip_05812.wav,data/base_audio/clip_05812.wav,1
data/base_audio/clip_01178.wav,data/base_audio/clip_01178.wav,1
data/base_audio/clip_06821.wav,data/base_audio/clip_03131.wav,0
data/base_audio/clip_06588.wav,data/base_audio/clip_06588.wav,1
data/base_audio/clip_01248.wav,data/base_audio/clip_01248.wav,1
data/base_audio/clip_07645.wav,data/base_audio/clip_03597.wav,0
data/base_audio/clip_02821.wav,data/base_audio/clip_03314.wav,0
data/base_audio/clip_02884.wav,data/base_audio/clip_02884.wav,1
data/base_audio/clip_00138.wav,data/base_audio/clip_03174.wav,0
data/base_audio/clip_01332.wav,data/base_audio/clip_06139.wav,0
data/base_audio/clip_03159.wav,data/base_audio/clip_07430.wav,0
data/base_audio/clip_07102.wav,data/base_audio/clip_04133.wav,0
data/base_audio/clip_06271.wav,data/base_audio/clip_01575.wav,0
data/base_audio/clip_00842.wav,data/base_audio/clip_00842.wav,1
data/base_audio/clip_07638.wav,data/base_audio/clip_07638.wav,1
data/base_audio/clip_01060.wav,data/base_audio/clip_01060.wav,1
data/base_audio/clip_06624.wav,data/base_audio/clip_00294.wav,0
data/base_audio/clip_02607.wav,data/base_audio/clip_06604.wav,0
data/base_audio/clip_00525.wav,data/base_audio/clip_06162.wav,0
data/base_audio/clip_06233.wav,data/base_audio/clip_06233.wav,1
data/base_audio/clip_05510.wav,data/base_audio/clip_05510.wav,1
data/base_audio/clip_01096.wav,data/base_audio/clip_01096.wav,1
data/base_audio/clip_01885.wav,data/base_audio/clip_02514.wav,0
data/base_audio/clip_05065.wav,data/base_audio/clip_05065.wav,1
data/base_audio/clip_06759.wav,data/base_audio/clip_06759.wav,1
data/base_audio/clip_03902.wav,data/base_audio/clip_03902.wav,1
data/base_audio/clip_01920.wav,data/base_audio/clip_03842.wav,0
data/base_audio/clip_07041.wav,data/base_audio/clip_06963.wav,0
data/base_audio/clip_02405.wav,data/base_audio/clip_07008.wav,0
data/base_audio/clip_05465.wav,data/base_audio/clip_05465.wav,1
data/base_audio/clip_07982.wav,data/base_audio/clip_06248.wav,0
data/base_audio/clip_00001.wav,data/base_audio/clip_00001.wav,1
data/base_audio/clip_02246.wav,data/base_audio/clip_02246.wav,1
data/base_audio/clip_00645.wav,data/base_audio/clip_00645.wav,1
data/base_audio/clip_05611.wav,data/base_audio/clip_06601.wav,0
data/base_audio/clip_04644.wav,data/base_audio/clip_04644.wav,1
data/base_audio/clip_03404.wav,data/base_audio/clip_03404.wav,1
data/base_audio/clip_07369.wav,data/base_audio/clip_07284.wav,0
data/base_audio/clip_01976.wav,data/base_audio/clip_01976.wav,1
data/base_audio/clip_07855.wav,data/base_audio/clip_07855.wav,1
data/base_audio/clip_04458.wav,data/base_audio/clip_06886.wav,0
data/base_audio/clip_00625.wav,data/base_audio/clip_00625.wav,1
data/base_audio/clip_07094.wav,data/base_audio/clip_04544.wav,0
data/base_audio/clip_02249.wav,data/base_audio/clip_00665.wav,0
data/base_audio/clip_03421.wav,data/base_audio/clip_03421.wav,1
data/base_audio/clip_07379.wav,data/base_audio/clip_00357.wav,0
data/base_audio/clip_07002.wav,data/base_audio/clip_07002.wav,1
data/base_audio/clip_04011.wav,data/base_audio/clip_04011.wav,1
data/base_audio/clip_03786.wav,data/base_audio/clip_03786.wav,1
data/base_audio/clip_06429.wav,data/base_audio/clip_03995.wav,0
data/base_audio/clip_03806.wav,data/base_audio/clip_03806.wav,1
data/base_audio/clip_00407.wav,data/base_audio/clip_07027.wav,0
data/base_audio/clip_02136.wav,data/base_audio/clip_05568.wav,0
data/base_audio/clip_06430.wav,data/base_audio/clip_06430.wav,1
data/base_audio/clip_01510.wav,data/base_audio/clip_03843.wav,0
data/base_audio/clip_00695.wav,data/base_audio/clip_00260.wav,0
data/base_audio/clip_03652.wav,data/base_audio/clip_03652.wav,1
data/base_audio/clip_05200.wav,data/base_audio/clip_05200.wav,1
data/base_audio/clip_00672.wav,data/base_audio/clip_00672.wav,1
data/base_audio/clip_01926.wav,data/base_audio/clip_03864.wav,0
data/base_audio/clip_01625.wav,data/base_audio/clip_04577.wav,0
data/base_audio/clip_04748.wav,data/base_audio/clip_04748.wav,1
data/base_audio/clip_00663.wav,data/base_audio/clip_02813.wav,0
data/base_audio/clip_04368.wav,data/base_audio/clip_07324.wav,0
data/base_audio/clip_04987.wav,data/base_audio/clip_07017.wav,0
data/base_audio/clip_06843.wav,data/base_audio/clip_06843.wav,1
data/base_audio/clip_02421.wav,data/base_audio/clip_02421.wav,1
data/base_audio/clip_03871.wav,data/base_audio/clip_03267.wav,0
data/base_audio/clip_00113.wav,data/base_audio/clip_00113.wav,1
data/base_audio/clip_07512.wav,data/base_audio/clip_01529.wav,0
data/base_audio/clip_03829.wav,data/base_audio/clip_01938.wav,0
data/base_audio/clip_02642.wav,data/base_audio/clip_00209.wav,0
data/base_audio/clip_07010.wav,data/base_audio/clip_07010.wav,1
data/base_audio/clip_06870.wav,data/base_audio/clip_06870.wav,1
data/base_audio/clip_05864.wav,data/base_audio/clip_05864.wav,1
data/base_audio/clip_01970.wav,data/base_audio/clip_01970.wav,1
data/base_audio/clip_05827.wav,data/base_audio/clip_05827.wav,1
data/base_audio/clip_07525.wav,data/base_audio/clip_00091.wav,0
data/base_audio/clip_01738.wav,data/base_audio/clip_05571.wav,0
data/base_audio/clip_01790.wav,data/base_audio/clip_01790.wav,1
data/base_audio/clip_03863.wav,data/base_audio/clip_03863.wav,1
data/base_audio/clip_03595.wav,data/base_audio/clip_07509.wav,0
data/base_audio/clip_05033.wav,data/base_audio/clip_05033.wav,1
data/base_audio/clip_01450.wav,data/base_audio/clip_03284.wav,0
data/base_audio/clip_05720.wav,data/base_audio/clip_05519.wav,0
data/base_audio/clip_01148.wav,data/base_audio/clip_01148.wav,1
data/base_audio/clip_05003.wav,data/base_audio/clip_05280.wav,0
data/base_audio/clip_03806.wav,data/base_audio/clip_04088.wav,0
data/base_audio/clip_03381.wav,data/base_audio/clip_03381.wav,1
data/base_audio/clip_05151.wav,data/base_audio/clip_00578.wav,0
data/base_audio/clip_05284.wav,data/base_audio/clip_05284.wav,1
data/base_audio/clip_07800.wav,data/base_audio/clip_07800.wav,1
data/base_audio/clip_03694.wav,data/base_audio/clip_03694.wav,1
data/base_audio/clip_07234.wav,data/base_audio/clip_06362.wav,0
data/base_audio/clip_03685.wav,data/base_audio/clip_03685.wav,1
data/base_audio/clip_05935.wav,data/base_audio/clip_05935.wav,1
data/base_audio/clip_00715.wav,data/base_audio/clip_00715.wav,1
data/base_audio/clip_00237.wav,data/base_audio/clip_00237.wav,1
data/base_audio/clip_05531.wav,data/base_audio/clip_05531.wav,1
data/base_audio/clip_06760.wav,data/base_audio/clip_04818.wav,0
data/base_audio/clip_06824.wav,data/base_audio/clip_06824.wav,1
data/base_audio/clip_02595.wav,data/base_audio/clip_02595.wav,1
data/base_audio/clip_02972.wav,data/base_audio/clip_02972.wav,1
data/base_audio/clip_03588.wav,data/base_audio/clip_03588.wav,1
data/base_audio/clip_03431.wav,data/base_audio/clip_05267.wav,0
data/base_audio/clip_00620.wav,data/base_audio/clip_03226.wav,0
data/base_audio/clip_02960.wav,data/base_audio/clip_02960.wav,1
data/base_audio/clip_04917.wav,data/base_audio/clip_04917.wav,1
data/base_audio/clip_04075.wav,data/base_audio/clip_04075.wav,1
data/base_audio/clip_06335.wav,data/base_audio/clip_03098.wav,0
data/base_audio/clip_07141.wav,data/base_audio/clip_07141.wav,1
data/base_audio/clip_01305.wav,data/base_audio/clip_01305.wav,1
data/base_audio/clip_04928.wav,data/base_audio/clip_06970.wav,0
data/base_audio/clip_06176.wav,data/base_audio/clip_06176.wav,1
data/base_audio/clip_04245.wav,data/base_audio/clip_04129.wav,0
data/base_audio/clip_06736.wav,data/base_audio/clip_06736.wav,1
data/base_audio/clip_06052.wav,data/base_audio/clip_06052.wav,1
data/base_audio/clip_00651.wav,data/base_audio/clip_04889.wav,0
data/base_audio/clip_05103.wav,data/base_audio/clip_05250.wav,0
data/base_audio/clip_07846.wav,data/base_audio/clip_07846.wav,1
data/base_audio/clip_03792.wav,data/base_audio/clip_03792.wav,1
data/base_audio/clip_07294.wav,data/base_audio/clip_05276.wav,0
data/base_audio/clip_00716.wav,data/base_audio/clip_00716.wav,1
data/base_audio/clip_06477.wav,data/base_audio/clip_01495.wav,0
data/base_audio/clip_01777.wav,data/base_audio/clip_04532.wav,0
data/base_audio/clip_04759.wav,data/base_audio/clip_05099.wav,0
data/base_audio/clip_01004.wav,data/base_audio/clip_01004.wav,1
data/base_audio/clip_03196.wav,data/base_audio/clip_03196.wav,1
data/base_audio/clip_07402.wav,data/base_audio/clip_04384.wav,0
data/base_audio/clip_01874.wav,data/base_audio/clip_06483.wav,0
data/base_audio/clip_07147.wav,data/base_audio/clip_04457.wav,0
data/base_audio/clip_06538.wav,data/base_audio/clip_06538.wav,1
data/base_audio/clip_04354.wav,data/base_audio/clip_02282.wav,0
data/base_audio/clip_04698.wav,data/base_audio/clip_04698.wav,1
data/base_audio/clip_01963.wav,data/base_audio/clip_01963.wav,1
data/base_audio/clip_00582.wav,data/base_audio/clip_00582.wav,1
data/base_audio/clip_07773.wav,data/base_audio/clip_00138.wav,0
data/base_audio/clip_03188.wav,data/base_audio/clip_03188.wav,1
data/base_audio/clip_03469.wav,data/base_audio/clip_03469.wav,1
data/base_audio/clip_02083.wav,data/base_audio/clip_02083.wav,1
data/base_audio/clip_06457.wav,data/base_audio/clip_02715.wav,0
data/base_audio/clip_03619.wav,data/base_audio/clip_03619.wav,1
data/base_audio/clip_05404.wav,data/base_audio/clip_07648.wav,0
data/base_audio/clip_07507.wav,data/base_audio/clip_05666.wav,0
data/base_audio/clip_04496.wav,data/base_audio/clip_04496.wav,1
data/base_audio/clip_04628.wav,data/base_audio/clip_04628.wav,1
data/base_audio/clip_04607.wav,data/base_audio/clip_04607.wav,1
data/base_audio/clip_03239.wav,data/base_audio/clip_04830.wav,0
data/base_audio/clip_02597.wav,data/base_audio/clip_05543.wav,0
data/base_audio/clip_01852.wav,data/base_audio/clip_01852.wav,1
data/base_audio/clip_05503.wav,data/base_audio/clip_05503.wav,1
data/base_audio/clip_01748.wav,data/base_audio/clip_01748.wav,1
data/base_audio/clip_03709.wav,data/base_audio/clip_03709.wav,1
data/base_audio/clip_02503.wav,data/base_audio/clip_02503.wav,1
data/base_audio/clip_05333.wav,data/base_audio/clip_05333.wav,1
data/base_audio/clip_06602.wav,data/base_audio/clip_06602.wav,1
data/base_audio/clip_01885.wav,data/base_audio/clip_01885.wav,1
data/base_audio/clip_01959.wav,data/base_audio/clip_01684.wav,0
data/base_audio/clip_04184.wav,data/base_audio/clip_04184.wav,1
data/base_audio/clip_01276.wav,data/base_audio/clip_03078.wav,0
data/base_audio/clip_02722.wav,data/base_audio/clip_03681.wav,0
data/base_audio/clip_01294.wav,data/base_audio/clip_01294.wav,1
data/base_audio/clip_07302.wav,data/base_audio/clip_07302.wav,1
data/base_audio/clip_04018.wav,data/base_audio/clip_04018.wav,1
data/base_audio/clip_01565.wav,data/base_audio/clip_06496.wav,0
data/base_audio/clip_05329.wav,data/base_audio/clip_07865.wav,0
data/base_audio/clip_03609.wav,data/base_audio/clip_03609.wav,1
data/base_audio/clip_03353.wav,data/base_audio/clip_00964.wav,0
data/base_audio/clip_01283.wav,data/base_audio/clip_01175.wav,0
data/base_audio/clip_03532.wav,data/base_audio/clip_06774.wav,0
data/base_audio/clip_00655.wav,data/base_audio/clip_01394.wav,0
data/base_audio/clip_02603.wav,data/base_audio/clip_06271.wav,0
data/base_audio/clip_05662.wav,data/base_audio/clip_02430.wav,0
data/base_audio/clip_00618.wav,data/base_audio/clip_00618.wav,1
data/base_audio/clip_06779.wav,data/base_audio/clip_06779.wav,1
data/base_audio/clip_01775.wav,data/base_audio/clip_00256.wav,0
data/base_audio/clip_07291.wav,data/base_audio/clip_07291.wav,1
data/base_audio/clip_02478.wav,data/base_audio/clip_02478.wav,1
data/base_audio/clip_07925.wav,data/base_audio/clip_07925.wav,1
data/base_audio/clip_07727.wav,data/base_audio/clip_07727.wav,1
data/base_audio/clip_05106.wav,data/base_audio/clip_06830.wav,0
data/base_audio/clip_04089.wav,data/base_audio/clip_04089.wav,1
data/base_audio/clip_06518.wav,data/base_audio/clip_06518.wav,1
data/base_audio/clip_05851.wav,data/base_audio/clip_05851.wav,1
data/base_audio/clip_04644.wav,data/base_audio/clip_04644.wav,1
data/base_audio/clip_07985.wav,data/base_audio/clip_04269.wav,0
data/base_audio/clip_01068.wav,data/base_audio/clip_01068.wav,1
data/base_audio/clip_03568.wav,data/base_audio/clip_02355.wav,0
data/base_audio/clip_03841.wav,data/base_audio/clip_03841.wav,1
data/base_audio/clip_07678.wav,data/base_audio/clip_07577.wav,0
data/base_audio/clip_03706.wav,data/base_audio/clip_03706.wav,1
data/base_audio/clip_02564.wav,data/base_audio/clip_02564.wav,1
data/base_audio/clip_01923.wav,data/base_audio/clip_03366.wav,0
data/base_audio/clip_03457.wav,data/base_audio/clip_03457.wav,1
data/base_audio/clip_05772.wav,data/base_audio/clip_05772.wav,1
data/base_audio/clip_03432.wav,data/base_audio/clip_07270.wav,0
data/base_audio/clip_00644.wav,data/base_audio/clip_00644.wav,1
data/base_audio/clip_00408.wav,data/base_audio/clip_07372.wav,0
data/base_audio/clip_00009.wav,data/base_audio/clip_02030.wav,0
data/base_audio/clip_07922.wav,data/base_audio/clip_07922.wav,1
data/base_audio/clip_05671.wav,data/base_audio/clip_03266.wav,0
data/base_audio/clip_03726.wav,data/base_audio/clip_03726.wav,1
data/base_audio/clip_02741.wav,data/base_audio/clip_00827.wav,0
data/base_audio/clip_07115.wav,data/base_audio/clip_07115.wav,1
data/base_audio/clip_02214.wav,data/base_audio/clip_02214.wav,1
data/base_audio/clip_00655.wav,data/base_audio/clip_00655.wav,1
data/base_audio/clip_00124.wav,data/base_audio/clip_00124.wav,1
data/base_audio/clip_07768.wav,data/base_audio/clip_03409.wav,0
data/base_audio/clip_03285.wav,data/base_audio/clip_02043.wav,0
data/base_audio/clip_06815.wav,data/base_audio/clip_00803.wav,0
data/base_audio/clip_04123.wav,data/base_audio/clip_04123.wav,1
data/base_audio/clip_06611.wav,data/base_audio/clip_03496.wav,0
data/base_audio/clip_01062.wav,data/base_audio/clip_06759.wav,0
data/base_audio/clip_07945.wav,data/base_audio/clip_07945.wav,1
data/base_audio/clip_00075.wav,data/base_audio/clip_04497.wav,0
data/base_audio/clip_07445.wav,data/base_audio/clip_07445.wav,1
data/base_audio/clip_07407.wav,data/base_audio/clip_07407.wav,1
data/base_audio/clip_03473.wav,data/base_audio/clip_03570.wav,0
data/base_audio/clip_06864.wav,data/base_audio/clip_02637.wav,0
data/base_audio/clip_04987.wav,data/base_audio/clip_00088.wav,0
data/base_audio/clip_01262.wav,data/base_audio/clip_01262.wav,1
data/base_audio/clip_00935.wav,data/base_audio/clip_03058.wav,0
data/base_audio/clip_05114.wav,data/base_audio/clip_05114.wav,1
data/base_audio/clip_01407.wav,data/base_audio/clip_03290.wav,0
data/base_audio/clip_04515.wav,data/base_audio/clip_04515.wav,1
data/base_audio/clip_02458.wav,data/base_audio/clip_02458.wav,1
data/base_audio/clip_07938.wav,data/base_audio/clip_06122.wav,0
data/base_audio/clip_05812.wav,data/base_audio/clip_06009.wav,0
data/base_audio/clip_00225.wav,data/base_audio/clip_03200.wav,0
data/base_audio/clip_07717.wav,data/base_audio/clip_07717.wav,1
data/base_audio/clip_07924.wav,data/base_audio/clip_07924.wav,1
data/base_audio/clip_03819.wav,data/base_audio/clip_04330.wav,0
data/base_audio/clip_07794.wav,data/base_audio/clip_07794.wav,1
data/base_audio/clip_06943.wav,data/base_audio/clip_06943.wav,1
data/base_audio/clip_03029.wav,data/base_audio/clip_03029.wav,1
data/base_audio/clip_01322.wav,data/base_audio/clip_00780.wav,0
data/base_audio/clip_02543.wav,data/base_audio/clip_03986.wav,0
data/base_audio/clip_01256.wav,data/base_audio/clip_07282.wav,0
data/base_audio/clip_02127.wav,data/base_audio/clip_02127.wav,1
data/base_audio/clip_00511.wav,data/base_audio/clip_00511.wav,1
data/base_audio/clip_06225.wav,data/base_audio/clip_00552.wav,0
data/base_audio/clip_01586.wav,data/base_audio/clip_01586.wav,1
data/base_audio/clip_04407.wav,data/base_audio/clip_01500.wav,0
data/base_audio/clip_01655.wav,data/base_audio/clip_01655.wav,1
data/base_audio/clip_02223.wav,data/base_audio/clip_02223.wav,1
data/base_audio/clip_03569.wav,data/base_audio/clip_05393.wav,0
data/base_audio/clip_04163.wav,data/base_audio/clip_04163.wav,1
data/base_audio/clip_00272.wav,data/base_audio/clip_00730.wav,0
data/base_audio/clip_00302.wav,data/base_audio/clip_00302.wav,1
data/base_audio/clip_05929.wav,data/base_audio/clip_05929.wav,1
data/base_audio/clip_04966.wav,data/base_audio/clip_04966.wav,1
data/base_audio/clip_03295.wav,data/base_audio/clip_02135.wav,0
data/base_audio/clip_05595.wav,data/base_audio/clip_05595.wav,1
data/base_audio/clip_03879.wav,data/base_audio/clip_03879.wav,1
data/base_audio/clip_00945.wav,data/base_audio/clip_05098.wav,0
data/base_audio/clip_01287.wav,data/base_audio/clip_01287.wav,1
data/base_audio/clip_03108.wav,data/base_audio/clip_07454.wav,0
data/base_audio/clip_00156.wav,data/base_audio/clip_00156.wav,1
data/base_audio/clip_03462.wav,data/base_audio/clip_02271.wav,0
data/base_audio/clip_03845.wav,data/base_audio/clip_02678.wav,0
data/base_audio/clip_00338.wav,data/base_audio/clip_00338.wav,1
data/base_audio/clip_04601.wav,data/base_audio/clip_04601.wav,1
data/base_audio/clip_00283.wav,data/base_audio/clip_03608.wav,0
data/base_audio/clip_01616.wav,data/base_audio/clip_02214.wav,0
data/base_audio/clip_02020.wav,data/base_audio/clip_02020.wav,1
data/base_audio/clip_02217.wav,data/base_audio/clip_02602.wav,0
data/base_audio/clip_02469.wav,data/base_audio/clip_03815.wav,0
data/base_audio/clip_00742.wav,data/base_audio/clip_00742.wav,1
data/base_audio/clip_07645.wav,data/base_audio/clip_07645.wav,1
data/base_audio/clip_02423.wav,data/base_audio/clip_02423.wav,1
data/base_audio/clip_01411.wav,data/base_audio/clip_02820.wav,0
data/base_audio/clip_03526.wav,data/base_audio/clip_03586.wav,0
data/base_audio/clip_06814.wav,data/base_audio/clip_06814.wav,1
data/base_audio/clip_00442.wav,data/base_audio/clip_00442.wav,1
data/base_audio/clip_05657.wav,data/base_audio/clip_05568.wav,0
data/base_audio/clip_03726.wav,data/base_audio/clip_03726.wav,1
data/base_audio/clip_02634.wav,data/base_audio/clip_06654.wav,0
data/base_audio/clip_06467.wav,data/base_audio/clip_02713.wav,0
data/base_audio/clip_02009.wav,data/base_audio/clip_02009.wav,1
data/base_audio/clip_05453.wav,data/base_audio/clip_02225.wav,0
data/base_audio/clip_07119.wav,data/base_audio/clip_07119.wav,1
data/base_audio/clip_07546.wav,data/base_audio/clip_07546.wav,1
data/base_audio/clip_06970.wav,data/base_audio/clip_04578.wav,0
data/base_audio/clip_05076.wav,data/base_audio/clip_01036.wav,0
data/base_audio/clip_03813.wav,data/base_audio/clip_03813.wav,1
data/base_audio/clip_05221.wav,data/base_audio/clip_05221.wav,1
data/base_audio/clip_04772.wav,data/base_audio/clip_04772.wav,1
data/base_audio/clip_07425.wav,data/base_audio/clip_07425.wav,1
data/base_audio/clip_01459.wav,data/base_audio/clip_00937.wav,0
data/base_audio/clip_01455.wav,data/base_audio/clip_04229.wav,0
data/base_audio/clip_00218.wav,data/base_audio/clip_00218.wav,1
data/base_audio/clip_03086.wav,data/base_audio/clip_07109.wav,0
data/base_audio/clip_06369.wav,data/base_audio/clip_06369.wav,1
data/base_audio/clip_07420.wav,data/base_audio/clip_02011.wav,0
data/base_audio/clip_07365.wav,data/base_audio/clip_06467.wav,0
data/base_audio/clip_05020.wav,data/base_audio/clip_05020.wav,1
data/base_audio/clip_05645.wav,data/base_audio/clip_05645.wav,1
data/base_audio/clip_02848.wav,data/base_audio/clip_02848.wav,1
data/base_audio/clip_03035.wav,data/base_audio/clip_03035.wav,1
data/base_audio/clip_05483.wav,data/base_audio/clip_06631.wav,0
data/base_audio/clip_06607.wav,data/base_audio/clip_06607.wav,1
data/base_audio/clip_02469.wav,data/base_audio/clip_02469.wav,1
data/base_audio/clip_02646.wav,data/base_audio/clip_02646.wav,1
data/base_audio/clip_00487.wav,data/base_audio/clip_04533.wav,0
data/base_audio/clip_05587.wav,data/base_audio/clip_05587.wav,1
data/base_audio/clip_05210.wav,data/base_audio/clip_07464.wav,0
data/base_audio/clip_02284.wav,data/base_audio/clip_02284.wav,1
data/base_audio/clip_06571.wav,data/base_audio/clip_06571.wav,1
data/base_audio/clip_06590.wav,data/base_audio/clip_06590.wav,1
data/base_audio/clip_06181.wav,data/base_audio/clip_06643.wav,0
data/base_audio/clip_01077.wav,data/base_audio/clip_01077.wav,1
data/base_audio/clip_00280.wav,data/base_audio/clip_00280.wav,1
data/base_audio/clip_04648.wav,data/base_audio/clip_03243.wav,0
data/base_audio/clip_06365.wav,data/base_audio/clip_07160.wav,0
data/base_audio/clip_02976.wav,data/base_audio/clip_02976.wav,1
data/base_audio/clip_00350.wav,data/base_audio/clip_02520.wav,0
data/base_audio/clip_01135.wav,data/base_audio/clip_01135.wav,1
